用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
CedarLatteNotForSale,"
                    又是疲惫的一天。我刷着手里的碗忽然有点明白为什么自己想要开学——有一个之前没有想到的原因——那就是做学生不用为生计所累。不担心经济来源(绝大部分学生)，不用操持(巨量的)家务，不用担心如何照顾并不在同一城市的父母，而是每天可以相对来说无忧无虑地上课读书，在食堂饭碗直接送到收餐盘处，对待父母则是打电话问候居多。我在家里目睹了父母日常要做的家务，忙到夜里的居家办公，经常跑去姥姥姥爷家送菜送药，等等无数事情。太庞大了，上有老下有小的家庭体系带给中年人的负担太重了。我每天要做很多家务，和爸妈一起让家庭运转。准备一顿饭除了买菜，烹饪需要1个小时，我都能闻到自己衣服上腻腻的油烟味，洗碗20分钟，这几项要每天*2, *3，地板也是3天就脏了要拖一遍，还有......虽然这与我的母亲所做比起来是微不足道的，但是我仍然觉得不耐烦，很累。我上大学前是没有完全体会过这种因家务团团转的生活的，因为家里常年请小时工。爸妈工作忙，我还没高考，一日三餐和绝大部分家务都由钟点工负责，我只在双休日刷碗或做些其他简单的家务。成年之后，尤其是本科毕业临近，生活的真面目渐渐向我逼来，我所信所想也改变了很多，在很多瞬间忽然能“看到”自己之前 “看不到”的事(那又够大写一番了)，目前正带着对恋爱结婚成家的抗拒和恐惧被年龄推向前走。我也理解了为什么有教授说他们只能在早上四五点起来和深夜写论文，寒暑假则是最忙的时候，原因也有此吧。我深表敬佩，对比我这个干完家务只想躺着的无业大学生，他们的毅力让人赞叹。这种生活的真实感袭来，应该是好事，学生也不该脱离实际活着，只相信自己对世界的fantasy。(只是突然有感而发) 收起全文d
                ",  ,1,17,"
                        03月01日 20:48
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/2081974141/IwD8N0XAU?refer_flag=1001030103_,,,,,
是你的女孩KK,"
                    因独自在外隔离可能父母比较担心我无聊吧，我爸妈就每天晚上邀我打地主 ​                ",  , ,1,"
                        03月01日 20:45
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/3863485388/IwD7DbotR?refer_flag=1001030103_,,,,,
电影里的猫叫毛毛裤,"
                    #剩女纪录片#看那个最后移民的律师那段，我觉得她父母和姐姐说什么担心她，对她好，归根结底还是怕邻居和亲朋好友的闲言碎语，她幸不幸福是其次，或者根本不在考虑范围，只要你结婚就行 ​                ",  , ,1,"
                        03月01日 20:40
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/2627298670/IwD5t5gUR?refer_flag=1001030103_,,,,,
育儿妈咪123,"
                    【怎样才能让宝宝说话清晰有条理】很多家长都会遇到听不懂孩子说话的问题，他们说的话好像是来自另一个星球的语言，只有他们自己可以听懂，而父母无论多么仔细听也还是听不懂。如果遇到这种情况，家长不要太担心，这是由于宝宝正处于语言探索阶段呢。 ​                ",  , , ,"
                        03月01日 20:40
                        ",皮皮时光机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/3176424307/IwD5j0mNS?refer_flag=1001030103_,,,,,
樱花妈妈Angela,"
                    #接好孕# #试管婴儿# 不是每对父母都让人揪心小W 31岁 AMH4.3自己担心卵巢过度刺激专门来日本做微刺激取卵14颗养囊5颗PGT过关3颗2/4 移植一男一女囊胚2/13验孕成功 2/22翻倍良好这几天可以去看胎心了很Easy是不是❤️ ​                ",1, , ,"
                        03月01日 20:34
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/3659257713/IwD2PDqCa?refer_flag=1001030103_,,,,,
瑶瑶是个机灵鬼,"
                    疫情当中，一月有余。姑姑将近两月没来看望父母亲。实在是过于担心与思念便是到路口看望一眼就走。两娃也是待了很愉快的一天。带着我的弟，妹。在这个艳阳高照的日子里拍了好多好多“纪念”往后，我希望都是纪念。毕竟，人生太多。太多无可奈何。 L瑶瑶是个机灵鬼的微博视频 ​                ",  , , ,"
                        03月01日 20:31
                        ",荣耀8X,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/3214003812/IwD1IbTEj?refer_flag=1001030103_,,,,,
久久的九姑娘,"
                    徐天这种人，放在小说里也一定是那种会对女友说：“别担心，我父母一定会喜欢你的。”然后转头又会跟妈咪撒娇说“拜托啦，她会紧张”的男主！能和他成为家人一定很幸福#李易峰徐天##我在北京等你# @李易峰 ​                ",6,7,84,"
                        03月01日 20:28
                        ",OPPO随光而变R17,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/3606839137/IwD0ymt3q?refer_flag=1001030103_,,,,,
小小小猫的小世界,"
                    这是小刘的新窝正儿八经第一次离开父母和同学，开始独居，希望学会照顾好自己，努力变优秀，不让父母担心。对于新征程，我充满了好奇，但爸爸临走前感觉还是有点不太放心我一个人的样子。我，可以的，加油！ ​                ",  ,2,1,"
                        03月01日 20:23
                        ",华为手机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/5941123677/IwCYKFjRt?refer_flag=1001030103_,,,,,
婉回大师柠萌,"
                    情感挽回小镇挽回中哪一些人是可以帮你排忧解难，而哪些是可以实际上帮助你的。“父母”他们把你带到这个世界上来，自然而然他们也是最爱你的。当你遇到任何的困难阻碍，他们绝对是会毫无保留的去支持你的。把失恋的痛苦告诉父母，他们或许会担心，但是爸妈人生阅历始终比你丰富，他们明白这事迟早会挥之而去的，亲密的人给予你关怀，迟早会脱离失恋的阴霾。#分手后怎么办 分手后怎么挽回 失恋了怎么挽回 异地恋 异国恋 失恋分手后 如何怎么样 挽回前任 挽回前女友 如何分离新欢 分离小三 分离前任 感情维护 情感 挽回 挽回前任 情感咨询 情话 想你了 不想分开 伤心难过 想哭 不想分手 不想失去 不想错过 放不下 冷暴力 瞒着所有人 失恋了 他不爱我 他不在乎 还是很想 男朋友跟我提分手了怎么办 我想要挽回前任的心 军恋 情感经营 复合 星座 算命 小三 分离# 收起全文d
                ",  , ,1,"
                        03月01日 20:21
                        ",情感挽回小镇超话,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/7077719148/IwCXX3Hz9?refer_flag=1001030103_,,,,,
挥翅膀的蜗牛,"
                    后来的我 谁都不想爱了 除了对生我的和我生的负责以外  我谁都不想靠 只想靠自己 谁都对得起的 唯有愧对自己的父母 他们生我养我给我体面 而我让他们担心 给不了他们体面 他们就我一个女儿 万一我过的不好 便给不了他们安心和照料 不算计别人的 但也想守好自己的 我自己拿着一份工资也能养活自己 希望你们不要再给我💰了 我真的想靠自己  希望你们多为自己想想 年纪大了 希望你们不仅有养老保险的收入 还有房租收入 这样你们的晚年就能好好过了 我是个悲观主义者 当然希望我能好好的 有健康体魄和经济能力好好孝顺你们 但我也害怕毕竟除了我这个世界上就没有人会全心全意不求回报的对你们好了 所以互相照顾好自己 好好活着 好好争气 ⛽️ 收起全文d
                ",  , , ,"
                        03月01日 20:18
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/1728617385/IwCWGtol6?refer_flag=1001030103_,,,,,
姝绮绮绮儿,"
                    从今天开始要控制自己吃方便面啦，这个不仅是对我自己的不负责，也是在让父母担心呀 ​                ",  , , ,"
                        03月01日 20:02
                        ",微博 HTML5 版,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/5177915747/IwCQ0sJME?refer_flag=1001030103_,,,,,
薄荷微凉ezi,"
                    有时候觉得，自己什么都会做，为什么还要过两个人的生活了，累逼自己，还要过，只是为了不让父母担心，除了这些我想不到自己是为了什么，我不知道我能够坚持多久，也许那天不会太久，有时候在别人看来，所有的错都是自己，可当柴米油盐酱醋茶的时候，你们又能知道多少了，旁观者永远体会不到当事人的心情， 收起全文d
                ",  , , ,"
                        03月01日 19:53
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/5383790390/IwCMwbGkX?refer_flag=1001030103_,,,,,
娱圈速报员,"
                    #谢娜哭了#《朋友请听好》小站成员@何炅 @谢娜 @TFBOYS-易烊千玺 @R1SE-周震南 @王锵-  谈到父母，何老师表示亲人在身边是最重要的，千玺透露和爸妈会有沟通但压力之类的问题不会讲，南南表示怕家长担心所以交流比较少......#你有多久没和父母联系了#？  ​ L娱圈速报员的微博视频 ​                ",  ,4,3,"
                        03月01日 19:44
                        ",微博云剪,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=6,https://weibo.com/6994000635/IwCIMu8wy?refer_flag=1001030103_,,,,,
陆青先生,"
                    #谢娜哭了#《朋友请听好》小站成员@何炅 @谢娜 @TFBOYS-易烊千玺 @R1SE-周震南 @王锵-  谈到父母，何老师表示亲人在身边是最重要的，千玺透露和爸妈会有沟通但压力之类的问题不会讲，南南表示怕家长担心所以交流比较少......#你有多久没和父母联系了#？  ​ L陆青先生的微博视频 ​                ",  ,13,5,"
                        03月01日 19:44
                        ",微博云剪,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/3038165241/IwCILin9L?refer_flag=1001030103_,,,,,
八组速报员,"
                    #谢娜哭了#《朋友请听好》小站成员@何炅 @谢娜 @TFBOYS-易烊千玺 @R1SE-周震南 @王锵-  谈到父母，何老师表示亲人在身边是最重要的，千玺透露和爸妈会有沟通但压力之类的问题不会讲，南南表示怕家长担心所以交流比较少......#你有多久没和父母联系了#？  ​ L八组速报员的微博视频 ​                ",  , , ,"
                        03月01日 19:44
                        ",微博云剪,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/6994408460/IwCIJfMKz?refer_flag=1001030103_,,,,,
木齐尔木齐尔,"
                    唯有父母担心你累不累 2呼伦贝尔 ​                ",  ,1,4,"
                        03月01日 19:28
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/5171534384/IwCCcroga?refer_flag=1001030103_,,,,,
Mightnnot,"
                    我好讨厌我爸 抽烟喝酒嘴巴贱 整天出去跟狐朋狗友吃喝 我感觉父母会影响子女对婚姻的看法。这也是我不担心我妈催我结婚的理由，只要一提这个事，我就直接说 我命不好，肯定也会碰到跟我爸一样的老公，那还不如一个人。我爸听了就笑笑笑个屁  ​                ",  , ,1,"
                        03月01日 19:14
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/3026819382/IwCwpFcgQ?refer_flag=1001030103_,,,,,
HUANG偲Min,"
                    “你为什么努力？”“想去的地方很远，想要的东西很贵，喜欢的人很优秀，父母的担心，朋友的约定，周围人的观望，以及天生傲骨。做自己，承受为个性而付出的代价。”四年前的生日趴，愿四年后还有爱笑的眼睛～                                           ——2020.3.1 有了目标。 2丽水 收起全文d
                ",  , ,3,"
                        03月01日 19:06
                        ",iPhone X,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/2557601065/IwCthwJQ3?refer_flag=1001030103_,,,,,
灵眼灵物,"1，正月想利用玄学小知识赚钱，带着电推子去舅舅家，问问他要钱还是要命。

2，生了两个女儿了，第三胎千万不要是女孩。结果还是女儿。（如果你担心某个事情发生，那么它就会发生）

3，结婚前被双方父母阻碍强烈反对的，很大比例都过不到头。（坏的开始，往往结果更坏）。

4，算了一辈子命，改了一辈子运，过不好这一生的大有人在。（还是信读书改变命运吧）

5，赌博次次输钱的，次次赢钱的，不是艳遇多，就是毛都没有。

6，怀疑手机是不是丢了的时候，不要着急，先看看是不是在手里，正在通话。

7，寒冬腊月，脱下右手手套，总是会发现钥匙在左边的口袋。

8，闹鬼一定不能烧香烧纸，只会越来越严重。

9，生命中总有一个叫萍，恰巧不是晚婚，就是婚姻不顺。

10，劳累命，以及寅申巳亥对冲的，破解的最好方法是健身房办个卡。

11，越有钱的，反而越小气，偏财大吉。节省花钱，理理财反而是好事。

12，家中关公，青龙偃月刀，必须向下拿。

13，好不容易发了财，千万别搬家，房子运气正在势头。搬了就完。（运气特别好的，也会越来越好）。更保险的是不搬家。

14，合婚是没有用的，二婚男永远只会配二婚女，家长不用没有意义的阻碍。一婚男永远找不到二婚女。

15，因为八字不合当借口闹分手的，不是八字的事，只是不够爱你。
（这锅我们不能背）

16，打麻将的时候总输钱，反穿内裤，换座位都没用的。上坟烧报纸，蒙鬼呢。
知道自己应该什么时候站起来，最重要。

17，连日做噩梦，要换卧室。
偶尔做噩梦，妖魔鬼怪类的，第二天让亲人朋友发你个红包，11元就够了。1.1也可以。

18，每天开门第一单生意，一定要成。一天财运的兆头。

19，如果内心突然觉得压抑，不舒服，胸闷，可能是亲人有灾的感应。（也有可能是真不舒服了）

20，破财的流年，不花点钱，不投点资不舒服，忍都忍不住。最好的方法是买固定产，买金子，买保险。

21，家中拱的有神像，烧香一定得开窗，香的有毒气体特多。 收起全文d",  , ,2,"
                        03月01日 18:47
                        ",iPhone 11,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%25E7%2588%25B6%25E6%25AF%258D?q=%E6%8B%85%E5%BF%83%E7%88%B6%E6%AF%8D&scope=ori&suball=1&Refer=g&page=7,https://weibo.com/6968142049/IwClviPi6?refer_flag=1001030103_,,,,,
