用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接,"是否担忧（1=担忧，-1=完全不担忧，0=中性，有些担忧但不用买保险,2=疑似抑郁症）",标签1（担忧对象）,标签2（担忧什么）,标签3（什么保险）,标签4（症状）
Double的米店,"
                    这种天气的周一是崩溃的。雾霾很大，等不到车。嗓子已经开始不舒服了，大家注意戴口罩。 ​                ",  , , ,"
                        2017年10月16日 08:31
                        ",iPhone 7,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2010839663/FqB9O7B77?refer_flag=1001030103_,,,,,
栗子酱888,"
                    喝了两杯 睡了13个多小时回来了 短暂的半个月美西行好日子结束了 一下飞机就开始咳嗽 这两天估计北京雾霾又很严重吧 呛的嗓子不舒服 飞机上看 北京上方还是一层特别厚发黑的雾霾 2北京 ​                ",  ,1,1,"
                        2017年10月15日 18:32
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5682651449/FqvFBk0km?refer_flag=1001030103_,,,,,
最果夕月,"
                    我脑子里暖绵绵的温柔们：“我和朋友在楼下聊天抽烟”雾蒙蒙的一天和朋友去看了花展划了船，布展的山顶房间里有很北欧的叶子和花的标本，两个人努力蹬船在后海水面上打转儿的时候第一次看到了北平的日落，带着雾霾的风突然没觉得有什么不舒服，有两个小时被包围在柔软的水中央暑假菲菲来我家的第二天，快要送走她的中午，天是这种💧蓝色，风小小的，我们两个人在小区里的滑梯上躺到忘记时间，她给我听了很Vaporwave的Deng Xiao Ping ，直到阳光爬到背后才烫的跳起来，站起来的一瞬间想起来她之前的诺基亚买了水果骑车去朋友家吃午饭，那天蓝的一片云都没有。她有写了做宫保鸡丁步骤的便利贴，我俩一块儿踢着热水袋过了一下午，傍晚出来看到了这样的云🌆闷在家里的一天，打了个宇宙级漫长的电话，中间哼了很喜欢的歌儿，还没接通的时候就大概知道会是个没法忘掉的下午培根说她那边下雨了和培根叫我dear的时候最近太想去南方了，觉得南方什么都很好，雨和潮湿的热都很好“女孩子本来就都很温柔啊” 收起全文d
                ",  , ,4,"
                        2017年10月15日 00:17
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3607237930/Fqov1v3iC?refer_flag=1001030103_,,,,,
娜娜的柠檬茶,"
                    济南的雾霾天已经来了，大概是身体不舒服所以情绪也不好吧，非常暴躁，我偶像也救不了我了 ​                ",  , , ,"
                        2017年10月14日 23:33
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2918807063/FqocWpNSW?refer_flag=1001030103_,,,,,
古方红糖若兰,"
                    【清肺膏反馈】顾客之前咳嗽的厉害，白天，晚上都不舒服，喝了清肺膏一段时间后改变了不少，在这雾霾严重的社会，早晚来一杯，给肺部洗洗澡 ​                ",  , , ,"
                        2017年10月14日 17:46
                        ",华为手机,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5583345612/FqlWhhBzy?refer_flag=1001030103_,,,,,
若兰手工酱,"
                    【清肺膏反馈】顾客之前咳嗽的厉害，白天，晚上都不舒服，喝了清肺膏一段时间后改变了不少，在这雾霾严重的社会，早晚来一杯，给肺部洗洗澡 ​                ",  , ,1,"
                        2017年10月14日 14:38
                        ",荣耀手机 勇敢做自己,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5618740619/FqkI5hBhj?refer_flag=1001030103_,,,,,
用户5195768322,"
                    发表了博文《为什么空气质量如此糟糕》人生有许多遗憾，但最遗憾的莫过于在新房装修时没有安装杰泰新风系统，当雾霾压城在室内感觉不舒服又不敢开窗时，你会觉得家里装了一套杰泰新风系统是多么的奢侈。新装修时代，O为什么空气质量如此糟糕 ​                ",  , , ,"
                        2017年10月14日 14:25
                        ",新浪博客,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5195768322/FqkCNjDzw?refer_flag=1001030103_,,,,,
努力拼搏是没错的,"
                    🌿分享一个止咳良方㊙比起喝药雾化还有什么沐舒坦啥的好多了。咳嗽有时候只是嗓子不舒服嗓子痒因为现在大环境的污染，严重的雾霾。一旦发现咳嗽的苗头，立马用喉糖蒸雪梨，吃梨喝汤。梨子润肺，含茶树精油的喉糖舒缓又杀菌。不管平时咳不咳嗽，偶尔吃吃对保护喉咙和呼吸道也是极其好的。 ​                ",  , , ,"
                        2017年10月14日 11:38
                        ",荣耀8 美得与众不同,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6091642467/FqjwPhCAc?refer_flag=1001030103_,,,,,
Mr雄輝,"
                    老婆担心我抽烟对身体不好，可是戒不了怎么办？😱一到换季就会咳嗽很难受，怎么办？总感觉有痰咳不出不舒服，怎么办？冬季雾霾更严重了，谁来保护我的肺？""肺笛[机智]----声波排痰器[嘿哈]轻松帮您解决""详情点击下面链接或者直接联系我18234146043，随时为您服务『钟南山院士肺笛讲解』O网页链接 收起全文d
                ",1, , ,"
                        2017年10月13日 19:36
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1745624680/FqdehqTte?refer_flag=1001030103_,,,,,
Mr雄輝,"
                    老婆担心我抽烟对身体不好，可是戒不了怎么办？😱一到换季就会咳嗽很难受，怎么办？[难过]总感觉有痰咳不出不舒服，怎么办？[撇嘴]冬季雾霾更严重了，谁来保护我的肺？[大哭]""肺笛[机智]----声波排痰器[嘿哈]轻松帮您解决""详情点击下面链接或者直接联系我18103469185，随时为您服务『钟南山院士肺笛讲解』O网页链接 收起全文d
                ",  , , ,"
                        2017年10月13日 19:33
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1745624680/Fqdda1r50?refer_flag=1001030103_,,,,,
划过夜空的小小流星,"
                    🐙川贝陈皮柠檬膏，还要一会才出锅，大家记住不是一定要生病了才可以喝的，每天喝一杯  ：1⃣ 下火润肺、止咳化痰平喘  2⃣ 消炎杀菌解毒清理肠道肺部垃圾3⃣ 对于抽烟喝酒引起的咽喉炎、支气管炎、哮喘，效果杠杠滴[强]4⃣ 对呼吸道疾病有很好的消炎作用、因雾霾造成的嗓子不舒服咳嗽效果显著5⃣ 可预防感冒、助消化健脾胃、防便秘6⃣ 长期饮用有美白淡斑的作用纯手工传统工艺，没有任何添加剂不加一滴水大人宝宝都可以喝微信rh881129 2大连·光明街区 L划过夜空的小小流星的秒拍视频 收起全文d
                ",  , , ,"
                        2017年10月13日 15:22
                        ",OPPO智能手机,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1704092665/FqbzkvqQ2?refer_flag=1001030103_,,,,,
南京玛丽妇产医院专科,"
                    发表了博文《南京玛丽妇产医院：孕妇冬季感冒应对妙招》冬天怀孕，衣服穿的多不舒服不说，在雾霾天孕妇的情绪也会很低落，冬天的阳光更是变得很珍贵，以至于各种“冬季病”就会“看上”孕妇。　孕妇在冬天感冒的可能O南京玛丽妇产医院：孕妇冬季感冒应对妙招 ​                ",  , , ,"
                        2017年10月13日 14:54
                        ",新浪博客,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6351281052/FqbnVpy6k?refer_flag=1001030103_,,,,,
M刘娜芳,"
                    分享的一个止咳良方㊙️比起喝药雾化还有什么沐舒坦啥的好多了。咳嗽有时候只是嗓子不舒服嗓子痒因为现在大环境的污染，严重的雾霾。一旦发现咳嗽的苗头，立马用喉糖蒸雪梨，吃梨喝汤。梨子润肺，含茶树精油的喉糖舒缓又杀菌。不管平时咳不咳嗽，偶尔吃吃对保护喉咙和呼吸道也是极其好的！ 2吉安·瓜畲乡 收起全文d
                ",  , , ,"
                        2017年10月13日 13:15
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3484453530/FqaJNmwlF?refer_flag=1001030103_,,,,,
LLLL-Laving在香港,"
                    每到秋冬季节买龙角散的特别多 特别是北方雾霾天气 嗓子不舒服可以来一盒 ​                ",  , ,1,"
                        2017年10月13日 10:10
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2013422302/Fq9wH0BQk?refer_flag=1001030103_,,,,,
代购新西兰,"
                    买三送一哟🇳🇿彭于晏同款的【Biobalance清肺液】一定一定要喝，身边的N多朋友都在喝！肺部不舒服、咳嗽、抽烟、感冒都要喝！喝完就舒服，立竿见影💪雾霾天给家人备上，全家老小都适用。 2新西兰·奥克兰 ​                ",  , , ,"
                        2017年10月13日 09:49
                        ",iPhone 6s Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5055197412/Fq9o9arbx?refer_flag=1001030103_,,,,,
daybreakd,"
                    #孟子坤#💜#与孟子坤相约全国巡演#    ❤️❤️嗓子不舒服还给我们唱歌的坤我们够不到的高海拔坤戴口罩挡雾霾嗯。就是我们的孟怼怼没错我们眼里怎样都好看的坤虽然冷坤木有给我们啵啵啵但我们有给我们笔芯的暖心坤💜@孟子坤_  @孟子坤_  @孟子坤_  @孟子坤_  @孟子坤_ ​                ",21,113,179,"
                        2017年10月12日 19:01
                        ",孟子坤超话,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/3964422092/Fq3zIBDNV?refer_flag=1001030103_,,,,,
九百岁少女,"
                    今天有雾霾嗓子不舒服🌫️吃的超清淡的～ ​                ",  , ,1,"
                        2017年10月11日 20:40
                        ",荣耀8 美得与众不同,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2509117421/FpUNh71DE?refer_flag=1001030103_,,,,,
J姜发发,"
                    以后我不在你身边了，你要好好照顾自己，记得按时喝酒，不舒服多抽烟，雾霾时出去跑跑步，每晚好好熬夜，早饭最好别吃，天气冷穿凉鞋穿裙子，没事就玩手机，看书务必关灯。如果睡不着要多吃安眠药，喜欢看你吞玻璃、割腕的样子，闲的难受就烧烧头发，洗澡一定要用沸水，心情差就吸吸毒，一切都会变好的。。。 收起全文d
                ",  , , ,"
                        2017年10月11日 17:51
                        ",iPhone 7,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2978076231/FpTGI7Ztz?refer_flag=1001030103_,,,,,
oooDroEmmaooo,"
                    Napa山火弥漫，也体验了一把雾霾。南湾家里还好一些，一到公司嗓子就不舒服，窗外也是雾蒙蒙的。 ​                ",  , , ,"
                        2017年10月11日 02:44
                        ",iPhone SE,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5885774651/FpNKOuSqL?refer_flag=1001030103_,,,,,
pa冷星人,"
                    大概是雾霾天要来了，整个人身体都不舒服了 ​                ",  ,2,2,"
                        2017年10月10日 23:26
                        ",前置双摄vivo X9sPlus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/3896037577/FpMshBtuJ?refer_flag=1001030103_,,,,,
小一花TinyEva,"
                    10月啦，新的滇橄榄终于有啦～还是活动价！亲们过节吃嗨了，嗓子不舒服又不想吃药的抓紧～感冒加喉咙发炎，不得吃药的孕妇，雾霾地区的民众，烟嗓，讲话多的老师，要清肺的都适合吃～原价38/罐 100/三罐！活动还是买三罐送一罐 也就是100/4罐包邮！！！ 2昆明·五华区 ​                ",  , , ,"
                        2017年10月10日 19:51
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2044441950/FpL2Vdyxp?refer_flag=1001030103_,,,,,
南京爱尔眼科官方微博,"
                    #十月十日卖萌日#雾霾天空调症总会让眼睛干涩不舒服， 南京爱尔眼科最新开设干眼特色门诊，治疗后就拥有水灵灵大眼萌，还不来试一下#世界卖萌日# ​​​​#干眼症# ​                ",  ,1, ,"
                        2017年10月10日 09:48
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2246503571/FpH6b4bUc?refer_flag=1001030103_,,,,,
Cacti61,"
                    我说怎么感觉👀不舒服，原来今天有雾霾呀！ ​                ",  , , ,"
                        2017年10月08日 11:38
                        ",快充长续航魅蓝 Note5,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5024059127/FpoXPgUIg?refer_flag=1001030103_,,,,,
韩甲鱼请加油w,"
                    #北京雾霾# 的时候不适合跑步........真的很不舒服 2北京·北京师范大学 ​                ",  , ,3,"
                        2017年10月07日 18:21
                        ",spongeiPhone 7 Plus,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5544965319/FpiaW3BWj?refer_flag=1001030103_,,,,,
等_星落,"
                    雾霾果然很厉害，嗓子特别不舒服一直咳，地铁上大家都异样看着我 2北京·莲花池 ​                ",  , , ,"
                        2017年10月07日 13:50
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E9%259B%25BE%25E9%259C%25BE%2520%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D?q=%E9%9B%BE%E9%9C%BE%20%E4%B8%8D%E8%88%92%E6%9C%8D&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/2590409230/Fpgp2jCvF?refer_flag=1001030103_,,,,,
